time,open,high,low,close,volume,spread
2026-03-23 14:47:00,3137.48,3137.7,3137.38,3137.64,244,21.8
2026-03-23 14:48:00,3137.64,3138.29,3137.35,3137.67,202,15.2
2026-03-23 14:49:00,3137.67,3137.92,3137.45,3137.76,342,17.4
2026-03-23 14:50:00,3137.76,3138.04,3136.2,3137.19,162,18.8
2026-03-23 14:51:00,3137.19,3137.37,3137.0,3137.33,249,21.8
2026-03-23 14:52:00,3137.33,3137.66,3137.22,3137.63,421,19.3
2026-03-23 14:53:00,3137.63,3138.1,3137.55,3138.09,123,16.1
2026-03-23 14:54:00,3138.09,3138.84,3138.03,3138.28,246,17.6
2026-03-23 14:55:00,3138.28,3139.35,3138.15,3138.95,265,16.1
2026-03-23 14:56:00,3138.95,3140.1,3138.32,3139.18,322,21.6
2026-03-23 14:57:00,3139.18,3139.33,3138.87,3139.06,294,18.3
2026-03-23 14:58:00,3139.06,3139.08,3138.81,3138.92,90,20.6
2026-03-23 14:59:00,3138.92,3139.09,3137.43,3137.91,246,18.9
2026-03-23 15:00:00,3137.91,3138.16,3137.34,3137.67,150,17.3
2026-03-23 15:01:00,3137.67,3137.84,3137.45,3137.48,271,18.8
2026-03-23 15:02:00,3137.48,3137.58,3136.97,3137.05,349,18.4
2026-03-23 15:03:00,3137.05,3137.12,3136.59,3136.71,450,17.6
2026-03-23 15:04:00,3136.71,3137.2,3136.49,3136.91,136,18.9
2026-03-23 15:05:00,3136.91,3138.37,3136.85,3137.82,300,21.8
2026-03-23 15:06:00,3137.82,3137.95,3136.9,3137.38,301,16.0
2026-03-23 15:07:00,3137.38,3139.38,3137.14,3138.69,288,15.6
2026-03-23 15:08:00,3138.69,3139.25,3138.35,3138.98,390,19.0
2026-03-23 15:09:00,3138.98,3139.07,3138.77,3138.87,84,20.8
2026-03-23 15:10:00,3138.87,3138.92,3138.37,3138.71,184,16.1
2026-03-23 15:11:00,3138.71,3139.56,3138.64,3139.36,180,18.4
2026-03-23 15:12:00,3139.36,3139.5,3138.95,3139.06,337,21.8
2026-03-23 15:13:00,3139.06,3139.11,3138.77,3138.85,399,19.9
2026-03-23 15:14:00,3138.85,3139.43,3138.82,3139.19,213,19.1
2026-03-23 15:15:00,3139.19,3139.74,3139.04,3139.63,433,21.4
2026-03-23 15:16:00,3139.63,3139.7,3138.94,3139.14,195,16.4
2026-03-23 15:17:00,3139.14,3139.33,3138.37,3138.63,111,19.8
2026-03-23 15:18:00,3138.63,3138.99,3138.56,3138.82,427,17.5
2026-03-23 15:19:00,3138.82,3139.09,3138.79,3139.05,418,15.7
2026-03-23 15:20:00,3139.05,3140.56,3138.5,3139.92,234,19.8
2026-03-23 15:21:00,3139.92,3140.51,3139.29,3139.7,193,15.5
2026-03-23 15:22:00,3139.7,3140.3,3138.36,3138.5,190,16.0
2026-03-23 15:23:00,3138.5,3139.29,3138.46,3139.01,162,20.7
2026-03-23 15:24:00,3139.01,3139.62,3139.0,3139.52,259,16.5
2026-03-23 15:25:00,3139.52,3139.56,3139.48,3139.51,97,15.3
2026-03-23 15:26:00,3139.51,3139.93,3139.49,3139.91,306,21.4
2026-03-23 15:27:00,3139.91,3140.11,3139.9,3140.06,399,21.3
2026-03-23 15:28:00,3140.06,3140.64,3139.12,3139.73,268,16.9
2026-03-23 15:29:00,3139.73,3139.73,3139.47,3139.57,148,15.7
2026-03-23 15:30:00,3139.57,3140.16,3139.15,3139.61,400,16.2
2026-03-23 15:31:00,3139.61,3139.74,3139.22,3139.61,144,17.6
2026-03-23 15:32:00,3139.61,3139.84,3139.04,3139.17,253,21.9
2026-03-23 15:33:00,3139.17,3139.99,3138.85,3139.45,90,16.0
2026-03-23 15:34:00,3139.45,3139.83,3138.5,3139.12,160,18.5
2026-03-23 15:35:00,3139.12,3139.68,3139.07,3139.49,397,17.0
2026-03-23 15:36:00,3139.49,3139.75,3139.28,3139.48,274,21.6
2026-03-23 15:37:00,3139.48,3139.62,3139.43,3139.57,114,15.6
2026-03-23 15:38:00,3139.57,3139.86,3139.45,3139.82,229,21.2
2026-03-23 15:39:00,3139.82,3140.44,3139.42,3140.24,297,20.9
2026-03-23 15:40:00,3140.24,3140.85,3139.99,3140.62,261,20.3
2026-03-23 15:41:00,3140.62,3140.67,3139.44,3139.74,163,16.0
2026-03-23 15:42:00,3139.74,3140.11,3139.64,3140.02,220,15.9
2026-03-23 15:43:00,3140.02,3140.41,3139.87,3140.25,328,17.3
2026-03-23 15:44:00,3140.25,3140.77,3140.14,3140.49,205,20.4
2026-03-23 15:45:00,3140.49,3140.52,3140.28,3140.35,412,18.8
2026-03-23 15:46:00,3140.35,3140.35,3140.17,3140.33,405,17.7
2026-03-23 15:47:00,3140.33,3141.01,3140.25,3140.88,223,21.2
2026-03-23 15:48:00,3140.88,3141.13,3140.45,3140.73,402,15.8
2026-03-23 15:49:00,3140.73,3140.87,3140.17,3140.29,334,15.4
2026-03-23 15:50:00,3140.29,3140.45,3140.28,3140.4,358,21.8
2026-03-23 15:51:00,3140.4,3140.85,3140.22,3140.65,211,20.4
2026-03-23 15:52:00,3140.65,3140.83,3140.53,3140.81,408,15.4
2026-03-23 15:53:00,3140.81,3141.36,3140.74,3141.29,406,17.4
2026-03-23 15:54:00,3141.29,3141.37,3141.22,3141.36,294,18.6
2026-03-23 15:55:00,3141.36,3141.64,3140.94,3141.56,204,19.0
2026-03-23 15:56:00,3141.56,3141.73,3141.53,3141.57,318,20.7
2026-03-23 15:57:00,3141.57,3141.92,3141.24,3141.49,93,20.5
2026-03-23 15:58:00,3141.49,3142.98,3140.81,3141.85,301,19.0
2026-03-23 15:59:00,3141.85,3142.17,3141.22,3141.41,379,15.5
2026-03-23 16:00:00,3141.41,3141.55,3140.94,3141.18,171,20.8
2026-03-23 16:01:00,3141.18,3141.45,3141.17,3141.32,345,18.2
2026-03-23 16:02:00,3141.32,3142.01,3140.55,3140.81,319,16.3
2026-03-23 16:03:00,3140.81,3141.28,3140.5,3140.97,315,19.3
2026-03-23 16:04:00,3140.97,3141.36,3140.21,3140.79,232,16.4
2026-03-23 16:05:00,3140.79,3141.05,3140.76,3141.02,390,20.8
2026-03-23 16:06:00,3141.02,3141.07,3141.02,3141.05,381,16.1
2026-03-23 16:07:00,3141.05,3141.19,3140.61,3140.89,88,18.2
2026-03-23 16:08:00,3140.89,3142.11,3140.64,3141.83,90,16.9
2026-03-23 16:09:00,3141.83,3142.23,3141.82,3142.12,306,18.4
2026-03-23 16:10:00,3142.12,3144.02,3141.85,3143.19,396,15.4
2026-03-23 16:11:00,3143.19,3143.25,3142.99,3143.08,274,16.0
2026-03-23 16:12:00,3143.08,3143.35,3142.9,3143.32,370,19.1
2026-03-23 16:13:00,3143.32,3143.48,3142.51,3142.93,165,17.3
2026-03-23 16:14:00,3142.93,3143.37,3142.75,3143.26,96,16.5
2026-03-23 16:15:00,3143.26,3144.0,3142.8,3143.54,336,17.6
2026-03-23 16:16:00,3143.54,3143.8,3143.46,3143.68,322,16.9
2026-03-23 16:17:00,3143.68,3144.12,3142.68,3143.52,339,19.2
2026-03-23 16:18:00,3143.52,3143.94,3143.19,3143.6,337,19.7
2026-03-23 16:19:00,3143.6,3144.55,3142.85,3144.13,225,21.1
2026-03-23 16:20:00,3144.13,3144.29,3143.25,3143.88,136,21.4
2026-03-23 16:21:00,3143.88,3146.03,3143.46,3144.97,87,19.4
2026-03-23 16:22:00,3144.97,3145.78,3144.8,3145.15,237,15.6
2026-03-23 16:23:00,3145.15,3145.65,3144.24,3144.72,210,20.7
2026-03-23 16:24:00,3144.72,3145.1,3144.01,3144.43,145,20.1
2026-03-23 16:25:00,3144.43,3144.45,3144.35,3144.4,195,20.5
2026-03-23 16:26:00,3144.4,3144.93,3144.33,3144.48,303,15.8
2026-03-23 16:27:00,3144.48,3145.52,3144.21,3145.28,174,20.5
2026-03-23 16:28:00,3145.28,3145.3,3145.17,3145.2,219,19.2
2026-03-23 16:29:00,3145.2,3145.87,3145.0,3145.61,322,21.2
2026-03-23 16:30:00,3145.61,3146.41,3145.59,3146.12,312,16.6
2026-03-23 16:31:00,3146.12,3146.54,3145.99,3146.47,840,16.8
2026-03-23 16:32:00,3146.47,3147.08,3146.09,3146.99,147,18.0
2026-03-23 16:33:00,3146.99,3147.1,3146.76,3146.84,240,20.7
2026-03-23 16:34:00,3146.84,3147.58,3146.63,3147.29,130,19.2
2026-03-23 16:35:00,3147.29,3147.44,3147.26,3147.37,298,21.8
2026-03-23 16:36:00,3147.37,3147.91,3147.21,3147.69,348,18.2
2026-03-23 16:37:00,3147.69,3147.83,3147.51,3147.8,94,18.0
2026-03-23 16:38:00,3147.8,3150.91,3146.99,3149.16,361,16.6
2026-03-23 16:39:00,3149.16,3149.33,3147.82,3148.42,331,15.0
2026-03-23 16:40:00,3148.42,3148.54,3147.65,3147.95,411,21.8
2026-03-23 16:41:00,3147.95,3148.15,3147.66,3147.82,195,15.6
2026-03-23 16:42:00,3147.82,3149.32,3147.63,3148.5,411,15.9
2026-03-23 16:43:00,3148.5,3149.04,3147.36,3147.97,138,20.8
2026-03-23 16:44:00,3147.97,3148.67,3147.42,3148.08,94,22.0
2026-03-23 16:45:00,3148.08,3148.13,3147.88,3147.91,253,15.4
2026-03-23 16:46:00,3147.91,3148.31,3147.8,3148.11,264,22.0
2026-03-23 16:47:00,3148.11,3148.17,3148.1,3148.14,183,20.0
2026-03-23 16:48:00,3148.14,3148.62,3147.22,3147.87,3129,16.2
2026-03-23 16:49:00,3147.87,3148.22,3147.43,3147.93,111,16.3
2026-03-23 16:50:00,3147.93,3148.07,3147.44,3147.73,396,15.2
2026-03-23 16:51:00,3147.73,3147.99,3146.97,3147.2,315,15.2
2026-03-23 16:52:00,3147.2,3149.42,3146.96,3148.48,355,19.2
2026-03-23 16:53:00,3148.48,3148.71,3147.98,3148.61,382,21.3
2026-03-23 16:54:00,3148.61,3149.42,3148.17,3148.86,142,17.3
2026-03-23 16:55:00,3148.86,3148.86,3148.8,3148.84,223,20.4
2026-03-23 16:56:00,3148.84,3148.87,3148.75,3148.78,384,17.0
2026-03-23 16:57:00,3148.78,3148.97,3147.99,3148.05,216,21.3
2026-03-23 16:58:00,3148.05,3148.58,3147.77,3148.37,385,18.4
2026-03-23 16:59:00,3148.37,3148.41,3147.64,3147.96,448,16.3
2026-03-23 17:00:00,3147.96,3148.07,3147.7,3147.82,111,23.8
2026-03-23 17:01:00,3147.82,3147.94,3147.09,3147.61,202,22.6
2026-03-23 17:02:00,3147.61,3147.62,3147.31,3147.31,69,28.7
2026-03-23 17:03:00,3147.31,3147.43,3147.04,3147.21,126,25.3
2026-03-23 17:04:00,3147.21,3147.26,3146.94,3147.0,135,22.7
2026-03-23 17:05:00,3147.0,3147.09,3146.67,3146.93,218,25.3
2026-03-23 17:06:00,3146.93,3147.01,3146.68,3146.79,216,27.0
2026-03-23 17:07:00,3146.79,3147.66,3146.78,3147.42,135,24.1
2026-03-23 17:08:00,3147.42,3147.96,3146.49,3146.94,156,23.4
2026-03-23 17:09:00,3146.94,3147.07,3146.67,3146.92,199,28.5
2026-03-23 17:10:00,3146.92,3146.92,3146.84,3146.88,242,24.4
2026-03-23 17:11:00,3146.88,3146.89,3146.79,3146.84,242,25.8
2026-03-23 17:12:00,3146.84,3146.85,3146.64,3146.68,80,23.5
2026-03-23 17:13:00,3146.68,3146.9,3146.59,3146.89,100,25.6
2026-03-23 17:14:00,3146.89,3146.9,3146.85,3146.86,270,26.6
2026-03-23 17:15:00,3146.86,3147.02,3146.42,3146.72,53,26.0
2026-03-23 17:16:00,3146.72,3147.0,3146.11,3146.33,208,25.9
2026-03-23 17:17:00,3146.33,3146.47,3145.97,3146.06,193,22.2
2026-03-23 17:18:00,3146.06,3146.27,3145.34,3145.35,110,25.8
2026-03-23 17:19:00,3145.35,3145.42,3145.19,3145.3,202,25.8
2026-03-23 17:20:00,3145.3,3145.47,3145.25,3145.44,265,26.8
2026-03-23 17:21:00,3145.44,3145.56,3144.83,3145.04,268,29.5
2026-03-23 17:22:00,3145.04,3145.07,3144.8,3144.88,184,27.0
2026-03-23 17:23:00,3144.88,3145.7,3144.71,3145.24,172,28.3
2026-03-23 17:24:00,3145.24,3145.43,3145.18,3145.36,52,22.1
2026-03-23 17:25:00,3145.36,3145.38,3145.04,3145.11,156,24.7
2026-03-23 17:26:00,3145.11,3145.24,3144.9,3144.99,203,24.7
2026-03-23 17:27:00,3144.99,3144.99,3144.95,3144.98,228,26.8
2026-03-23 17:28:00,3144.98,3145.22,3144.8,3145.01,234,28.7
2026-03-23 17:29:00,3145.01,3145.03,3145.0,3145.02,127,26.1
2026-03-23 17:30:00,3145.02,3145.06,3144.32,3144.65,121,24.3
2026-03-23 17:31:00,3144.65,3144.77,3144.6,3144.69,45,23.0
2026-03-23 17:32:00,3144.69,3144.73,3144.35,3144.45,127,28.5
2026-03-23 17:33:00,3144.45,3144.88,3144.18,3144.64,76,24.0
2026-03-23 17:34:00,3144.64,3145.03,3144.09,3144.32,51,25.3
2026-03-23 17:35:00,3144.32,3144.6,3144.3,3144.41,122,28.2
2026-03-23 17:36:00,3144.41,3144.6,3144.13,3144.39,252,29.9
2026-03-23 17:37:00,3144.39,3145.24,3143.69,3144.4,269,29.8
2026-03-23 17:38:00,3144.4,3144.5,3144.01,3144.18,46,25.2
2026-03-23 17:39:00,3144.18,3144.22,3143.63,3143.8,192,29.2
2026-03-23 17:40:00,3143.8,3144.11,3143.6,3143.82,137,26.4
2026-03-23 17:41:00,3143.82,3143.9,3143.29,3143.37,210,29.0
2026-03-23 17:42:00,3143.37,3143.56,3143.33,3143.51,218,23.0
2026-03-23 17:43:00,3143.51,3143.77,3143.27,3143.43,236,22.2
2026-03-23 17:44:00,3143.43,3143.5,3143.41,3143.49,126,27.8
2026-03-23 17:45:00,3143.49,3143.76,3142.95,3143.41,45,28.1
2026-03-23 17:46:00,3143.41,3143.88,3143.26,3143.61,167,29.9
2026-03-23 17:47:00,3143.61,3143.83,3142.43,3142.78,176,23.9
2026-03-23 17:48:00,3142.78,3142.87,3142.32,3142.5,127,27.7
2026-03-23 17:49:00,3142.5,3142.56,3142.39,3142.4,142,23.2
2026-03-23 17:50:00,3142.4,3142.55,3141.92,3142.09,135,25.8
2026-03-23 17:51:00,3142.09,3142.38,3141.94,3142.1,262,26.7
2026-03-23 17:52:00,3142.1,3142.15,3142.1,3142.12,207,29.8
2026-03-23 17:53:00,3142.12,3142.25,3141.92,3141.93,81,26.2
2026-03-23 17:54:00,3141.93,3142.26,3141.82,3142.23,54,25.0
2026-03-23 17:55:00,3142.23,3142.27,3142.02,3142.07,51,22.9
2026-03-23 17:56:00,3142.07,3142.5,3141.8,3141.94,233,23.1
2026-03-23 17:57:00,3141.94,3141.96,3141.83,3141.84,155,22.0
2026-03-23 17:58:00,3141.84,3142.39,3141.71,3142.17,220,26.5
2026-03-23 17:59:00,3142.17,3142.43,3141.77,3141.85,212,27.1
2026-03-23 18:00:00,3141.85,3141.89,3141.57,3141.65,265,28.4
2026-03-23 18:01:00,3141.65,3141.66,3141.33,3141.36,50,25.5
2026-03-23 18:02:00,3141.36,3141.4,3141.2,3141.22,187,28.4
2026-03-23 18:03:00,3141.22,3141.61,3140.08,3140.83,160,28.1
2026-03-23 18:04:00,3140.83,3140.97,3140.82,3140.94,207,23.0
2026-03-23 18:05:00,3140.94,3140.96,3140.79,3140.82,180,26.6
2026-03-23 18:06:00,3140.82,3141.26,3140.76,3141.05,103,28.9
2026-03-23 18:07:00,3141.05,3141.1,3141.0,3141.04,221,29.8
2026-03-23 18:08:00,3141.04,3141.12,3140.84,3140.85,57,24.5
2026-03-23 18:09:00,3140.85,3140.94,3140.84,3140.89,261,22.8
2026-03-23 18:10:00,3140.89,3141.1,3140.74,3140.97,133,23.0
2026-03-23 18:11:00,3140.97,3141.49,3140.96,3141.35,51,24.2
2026-03-23 18:12:00,3141.35,3142.09,3141.18,3141.46,172,23.9
2026-03-23 18:13:00,3141.46,3141.56,3141.01,3141.27,160,23.0
2026-03-23 18:14:00,3141.27,3141.53,3140.39,3140.66,254,29.7
2026-03-23 18:15:00,3140.66,3141.8,3140.36,3141.17,195,22.3
2026-03-23 18:16:00,3141.17,3141.69,3141.08,3141.4,125,22.0
2026-03-23 18:17:00,3141.4,3141.52,3141.13,3141.23,167,23.7
2026-03-23 18:18:00,3141.23,3141.27,3141.03,3141.06,144,24.4
2026-03-23 18:19:00,3141.06,3141.49,3140.74,3141.1,190,26.0
2026-03-23 18:20:00,3141.1,3141.4,3140.3,3140.85,182,28.0
2026-03-23 18:21:00,3140.85,3140.9,3140.83,3140.86,45,29.3
2026-03-23 18:22:00,3140.86,3141.17,3140.02,3140.32,225,27.4
2026-03-23 18:23:00,3140.32,3140.83,3140.13,3140.56,146,27.2
2026-03-23 18:24:00,3140.56,3140.73,3140.46,3140.7,205,24.8
2026-03-23 18:25:00,3140.7,3140.75,3140.18,3140.18,1080,23.0
2026-03-23 18:26:00,3140.18,3140.42,3139.69,3140.09,95,27.4
2026-03-23 18:27:00,3140.09,3140.13,3139.67,3139.86,207,26.0
2026-03-23 18:28:00,3139.86,3140.24,3139.8,3140.2,83,22.1
2026-03-23 18:29:00,3140.2,3140.33,3139.96,3140.1,59,27.3
2026-03-23 18:30:00,3140.1,3141.09,3139.73,3140.49,108,28.0
2026-03-23 18:31:00,3140.49,3141.9,3139.91,3140.89,102,27.4
2026-03-23 18:32:00,3140.89,3141.38,3140.64,3141.12,118,29.1
2026-03-23 18:33:00,3141.12,3141.18,3141.02,3141.07,127,30.0
2026-03-23 18:34:00,3141.07,3141.35,3140.78,3141.01,135,22.3
2026-03-23 18:35:00,3141.01,3141.01,3140.66,3140.87,270,22.7
2026-03-23 18:36:00,3140.87,3140.98,3140.8,3140.97,51,29.7
2026-03-23 18:37:00,3140.97,3141.11,3140.73,3140.83,102,28.5
2026-03-23 18:38:00,3140.83,3141.61,3140.72,3141.27,61,25.8
2026-03-23 18:39:00,3141.27,3141.49,3140.82,3141.09,63,27.0
2026-03-23 18:40:00,3141.09,3141.39,3140.6,3140.63,229,29.3
2026-03-23 18:41:00,3140.63,3141.0,3140.43,3140.98,173,24.4
2026-03-23 18:42:00,3140.98,3141.16,3140.39,3140.62,1128,28.8
2026-03-23 18:43:00,3140.62,3140.92,3140.6,3140.78,194,25.7
2026-03-23 18:44:00,3140.78,3140.8,3140.4,3140.5,60,28.3
2026-03-23 18:45:00,3140.5,3140.6,3140.25,3140.52,126,28.7
2026-03-23 18:46:00,3140.52,3140.54,3140.11,3140.27,144,27.8
2026-03-23 18:47:00,3140.27,3140.36,3140.22,3140.29,78,27.2
2026-03-23 18:48:00,3140.29,3140.33,3140.04,3140.1,57,24.5
2026-03-23 18:49:00,3140.1,3140.28,3140.02,3140.26,269,28.6
2026-03-23 18:50:00,3140.26,3140.47,3140.04,3140.26,182,29.3
2026-03-23 18:51:00,3140.26,3140.34,3139.92,3140.02,120,28.8
2026-03-23 18:52:00,3140.02,3140.03,3140.01,3140.03,97,25.6
2026-03-23 18:53:00,3140.03,3140.16,3139.79,3139.96,230,23.7
2026-03-23 18:54:00,3139.96,3140.3,3139.95,3140.28,71,23.6
2026-03-23 18:55:00,3140.28,3141.55,3140.13,3141.03,269,25.5
2026-03-23 18:56:00,3141.03,3141.43,3140.84,3141.28,85,23.6
2026-03-23 18:57:00,3141.28,3141.81,3141.11,3141.78,76,23.4
2026-03-23 18:58:00,3141.78,3142.33,3141.6,3142.26,197,28.3
2026-03-23 18:59:00,3142.26,3143.04,3142.07,3142.67,208,26.2
2026-03-23 19:00:00,3142.67,3143.18,3142.6,3143.09,182,23.2
2026-03-23 19:01:00,3143.09,3143.53,3142.41,3142.87,241,27.1
2026-03-23 19:02:00,3142.87,3143.16,3142.44,3142.82,267,28.3
2026-03-23 19:03:00,3142.82,3143.2,3142.6,3142.9,186,25.9
2026-03-23 19:04:00,3142.9,3143.0,3142.83,3142.9,118,26.1
2026-03-23 19:05:00,3142.9,3143.14,3142.35,3142.51,178,26.2
2026-03-23 19:06:00,3142.51,3142.52,3142.36,3142.44,135,29.4
2026-03-23 19:07:00,3142.44,3142.46,3142.28,3142.4,103,25.4
2026-03-23 19:08:00,3142.4,3142.78,3142.33,3142.65,188,23.1
2026-03-23 19:09:00,3142.65,3142.88,3142.57,3142.8,107,25.6
2026-03-23 19:10:00,3142.8,3142.85,3142.71,3142.83,162,23.4
2026-03-23 19:11:00,3142.83,3143.27,3142.81,3143.22,127,22.6
2026-03-23 19:12:00,3143.22,3143.4,3143.15,3143.3,108,23.6
2026-03-23 19:13:00,3143.3,3143.63,3143.23,3143.52,170,26.8
2026-03-23 19:14:00,3143.52,3143.66,3143.17,3143.36,178,22.1
2026-03-23 19:15:00,3143.36,3144.31,3143.02,3143.84,243,22.1
2026-03-23 19:16:00,3143.84,3143.96,3143.69,3143.84,210,23.8
2026-03-23 19:17:00,3143.84,3143.93,3143.46,3143.53,261,24.7
2026-03-23 19:18:00,3143.53,3143.64,3143.16,3143.2,261,23.7
2026-03-23 19:19:00,3143.2,3143.42,3143.14,3143.3,142,26.0
2026-03-23 19:20:00,3143.3,3143.36,3143.22,3143.36,257,25.2
2026-03-23 19:21:00,3143.36,3144.01,3141.8,3143.02,254,29.8
2026-03-23 19:22:00,3143.02,3143.31,3143.0,3143.2,69,28.9
2026-03-23 19:23:00,3143.2,3143.27,3143.13,3143.18,199,29.7
2026-03-23 19:24:00,3143.18,3143.18,3142.96,3143.06,109,22.3
2026-03-23 19:25:00,3143.06,3143.17,3142.65,3142.76,46,24.3
2026-03-23 19:26:00,3142.76,3142.8,3142.59,3142.63,60,28.9
2026-03-23 19:27:00,3142.63,3142.79,3142.61,3142.71,233,29.2
2026-03-23 19:28:00,3142.71,3142.88,3141.9,3142.2,108,25.8
2026-03-23 19:29:00,3142.2,3142.39,3141.62,3141.81,101,29.9
2026-03-23 19:30:00,3141.81,3142.26,3141.74,3142.02,247,29.3
2026-03-23 19:31:00,3142.02,3142.37,3141.59,3141.81,234,24.8
2026-03-23 19:32:00,3141.81,3141.98,3141.57,3141.82,86,23.4
2026-03-23 19:33:00,3141.82,3142.42,3141.45,3142.39,81,22.8
2026-03-23 19:34:00,3142.39,3142.6,3142.15,3142.23,158,27.0
2026-03-23 19:35:00,3142.23,3142.91,3142.08,3142.81,161,28.1
2026-03-23 19:36:00,3142.81,3142.9,3142.59,3142.61,204,24.6
2026-03-23 19:37:00,3142.61,3142.73,3142.59,3142.67,159,25.7
2026-03-23 19:38:00,3142.67,3143.06,3142.65,3142.93,196,27.7
2026-03-23 19:39:00,3142.93,3143.37,3142.83,3143.23,83,29.6
2026-03-23 19:40:00,3143.23,3143.36,3143.04,3143.29,46,26.9
2026-03-23 19:41:00,3143.29,3143.45,3143.29,3143.41,199,23.2
2026-03-23 19:42:00,3143.41,3144.01,3143.24,3143.78,68,25.5
2026-03-23 19:43:00,3143.78,3143.89,3143.74,3143.89,221,24.5
2026-03-23 19:44:00,3143.89,3144.04,3143.89,3144.04,234,24.0
2026-03-23 19:45:00,3144.04,3144.11,3143.85,3143.94,235,27.4
2026-03-23 19:46:00,3143.94,3144.43,3143.66,3144.25,188,27.8
2026-03-23 19:47:00,3144.25,3144.43,3144.12,3144.33,126,26.3
2026-03-23 19:48:00,3144.33,3144.34,3144.26,3144.3,108,22.1
2026-03-23 19:49:00,3144.3,3144.31,3144.26,3144.27,182,25.0
2026-03-23 19:50:00,3144.27,3144.58,3143.97,3144.15,66,29.9
2026-03-23 19:51:00,3144.15,3144.41,3143.19,3143.69,204,29.9
2026-03-23 19:52:00,3143.69,3144.41,3143.63,3143.71,48,23.4
2026-03-23 19:53:00,3143.71,3143.86,3143.23,3143.3,180,26.7
2026-03-23 19:54:00,3143.3,3143.8,3143.23,3143.75,100,22.1
2026-03-23 19:55:00,3143.75,3143.85,3143.73,3143.81,91,22.5
2026-03-23 19:56:00,3143.81,3143.94,3143.65,3143.68,117,23.9
2026-03-23 19:57:00,3143.68,3144.06,3142.54,3142.88,110,28.1
2026-03-23 19:58:00,3142.88,3142.88,3142.78,3142.85,101,23.8
2026-03-23 19:59:00,3142.85,3142.96,3142.51,3142.6,86,27.6
2026-03-23 20:00:00,3142.6,3142.72,3142.59,3142.67,91,22.0
2026-03-23 20:01:00,3142.67,3142.82,3142.54,3142.59,161,23.4
2026-03-23 20:02:00,3142.59,3142.61,3142.39,3142.43,110,27.8
2026-03-23 20:03:00,3142.43,3143.01,3142.35,3142.82,263,29.7
2026-03-23 20:04:00,3142.82,3143.15,3142.68,3142.96,233,25.2
2026-03-23 20:05:00,3142.96,3143.42,3142.93,3143.22,253,25.9
2026-03-23 20:06:00,3143.22,3143.54,3143.15,3143.46,131,26.8
2026-03-23 20:07:00,3143.46,3143.99,3143.43,3143.82,255,25.8
2026-03-23 20:08:00,3143.82,3144.06,3143.04,3143.38,268,22.1
2026-03-23 20:09:00,3143.38,3143.45,3143.37,3143.37,248,25.1
2026-03-23 20:10:00,3143.37,3143.43,3143.07,3143.11,254,29.4
2026-03-23 20:11:00,3143.11,3143.61,3142.99,3143.34,57,24.8
2026-03-23 20:12:00,3143.34,3143.35,3143.31,3143.32,200,29.4
2026-03-23 20:13:00,3143.32,3143.37,3143.0,3143.11,78,27.3
2026-03-23 20:14:00,3143.11,3143.76,3143.02,3143.61,255,26.8
2026-03-23 20:15:00,3143.61,3143.67,3142.49,3143.45,246,27.6
2026-03-23 20:16:00,3143.45,3143.91,3143.09,3143.44,115,28.6
2026-03-23 20:17:00,3143.44,3144.35,3143.38,3143.67,176,28.0
2026-03-23 20:18:00,3143.67,3144.28,3143.48,3143.95,83,24.8
2026-03-23 20:19:00,3143.95,3144.4,3143.88,3144.29,195,22.0
2026-03-23 20:20:00,3144.29,3144.4,3144.27,3144.37,70,25.4
2026-03-23 20:21:00,3144.37,3144.53,3144.35,3144.52,219,28.5
2026-03-23 20:22:00,3144.52,3144.8,3144.17,3144.72,63,29.9
2026-03-23 20:23:00,3144.72,3144.76,3144.41,3144.51,154,25.0
2026-03-23 20:24:00,3144.51,3145.33,3143.96,3144.72,54,28.1
2026-03-23 20:25:00,3144.72,3144.72,3144.69,3144.7,219,26.2
2026-03-23 20:26:00,3144.7,3144.76,3144.64,3144.68,117,25.9
2026-03-23 20:27:00,3144.68,3144.81,3144.25,3144.28,126,29.5
2026-03-23 20:28:00,3144.28,3145.08,3144.04,3144.79,50,28.5
2026-03-23 20:29:00,3144.79,3144.85,3144.69,3144.77,129,29.0
2026-03-23 20:30:00,3144.77,3144.96,3144.6,3144.96,261,27.5
2026-03-23 20:31:00,3144.96,3144.97,3144.51,3144.69,119,22.1
2026-03-23 20:32:00,3144.69,3144.85,3143.64,3144.22,261,23.9
2026-03-23 20:33:00,3144.22,3144.71,3143.93,3144.23,112,29.9
2026-03-23 20:34:00,3144.23,3144.97,3144.22,3144.58,159,27.7
2026-03-23 20:35:00,3144.58,3144.77,3143.72,3144.14,83,24.4
2026-03-23 20:36:00,3144.14,3144.17,3143.56,3143.77,206,29.6
2026-03-23 20:37:00,3143.77,3143.83,3143.54,3143.78,252,25.5
2026-03-23 20:38:00,3143.78,3144.21,3143.1,3143.67,257,24.2
2026-03-23 20:39:00,3143.67,3143.77,3143.07,3143.24,259,27.8
2026-03-23 20:40:00,3143.24,3143.98,3142.85,3143.44,195,29.4
2026-03-23 20:41:00,3143.44,3143.95,3143.35,3143.5,71,26.5
2026-03-23 20:42:00,3143.5,3143.61,3143.19,3143.28,73,22.9
2026-03-23 20:43:00,3143.28,3143.55,3143.26,3143.55,168,29.6
2026-03-23 20:44:00,3143.55,3143.98,3143.03,3143.11,197,25.1
